Date,Open,High,Low,Close,Volume
2022-09-07,143.71783960886813,144.59515260850154,142.72415062750034,143.55905624215742,3299205
2022-09-08,143.48667597343731,144.1039270252058,142.6551273362561,143.29439940891947,1600530
2022-09-09,146.3637642270744,147.32836359521605,144.7205433862388,146.0145685755091,2227165
2022-09-12,146.38990393213328,147.824967095828,145.5201631673456,146.6402359232741,4648966
2022-09-13,145.77250333050094,146.4456953062027,144.74961727488147,145.7830783668578,2077833
2022-09-14,144.4333953106163,146.12311305329052,143.31829328574574,144.7121858687967,3577640
2022-09-15,145.68232629203655,146.51719552696306,143.90606107281536,145.1946582840399,1435423
2022-09-16,145.41525483840067,146.42099541200596,144.3195206189813,144.97119549871405,2192929
2022-09-19,145.22462280417466,146.9109155011945,144.8734739250106,145.68519599280614,1323390
2022-09-20,146.36400878989537,147.27184881331547,145.4099444775652,146.15843361737967,3360731
2022-09-21,146.5108530221385,147.00384774101343,144.84165841215014,146.0856047047228,4375675
2022-09-22,144.91938633178174,146.67153947000844,144.70527855191864,145.2388109866544,4377486
2022-09-23,143.79190899252117,145.09002765146894,142.65407407709722,143.72396376196855,2664221
2022-09-26,143.69293710748954,143.82266748000768,142.01499012416082,143.2774488099015,4303460
2022-09-27,143.6677935828108,144.66021457872225,142.75708196746325,144.133847604225,4096853
2022-09-28,144.54536161560202,145.22440471523325,143.50585959963928,144.3479413483552,4028163
2022-09-29,142.89955157701576,144.41275590042503,141.7809452649712,143.1022025696432,4873683
2022-09-30,143.6997796908709,144.76265962480934,142.66475175853918,143.2753834954944,2656671
2022-10-03,144.1317591203886,144.31111776632676,142.3142485834887,143.66070087522323,2487331
2022-10-04,143.22110992813552,143.8709741543742,142.1493547766901,142.7768434390221,2950961
2022-10-05,142.90478276162509,143.81145940159865,142.03328125440726,142.93056854496763,1138563
2022-10-06,143.35081991440293,144.45869166122822,141.69148189763408,142.98877726341362,1783066
2022-10-07,142.19035636411806,143.1879258887187,141.1958895382342,141.845806965583,2554623
2022-10-10,142.02269479917453,143.5419230306424,141.47434293069864,142.20359432593128,1705552
2022-10-11,143.09329432645018,143.73307201209448,141.54212628390644,142.7643788522995,3046475
2022-10-12,143.38443773019026,144.76224959781246,142.6273935589287,143.84743009547478,3423184
2022-10-13,144.99750202599174,145.6746392194404,143.7600845146244,144.9012321475097,1597897
2022-10-14,143.2535716168403,144.07993827620353,142.3296143350855,143.5235627795526,4941237
2022-10-17,142.20630462541473,143.95046011589253,141.54301329628987,142.58573773963747,1772800
2022-10-18,142.67772620847535,144.41367401597623,142.3489739479392,143.10077300684614,2302549
2022-10-19,143.81084773363648,145.11427663104448,142.76886296425442,143.61455895775833,4428825
2022-10-20,143.96948160783245,145.6262434811383,143.44800892726295,144.12960664406438,3042999
2022-10-21,148.20710490624785,149.03776984032172,146.57388757338546,147.9823381347191,4522554
2022-10-24,148.1185849862112,149.82221606059278,147.46983685064615,148.55322864541228,4659985
2022-10-25,149.5040846234235,151.1335600154753,148.78794286882925,149.68879428559288,2902897
2022-10-26,150.68228734146143,151.9924434397635,149.68079024544195,150.6427960490861,4824909
2022-10-27,151.58491046523085,152.04153540213508,149.84690396078005,151.29418730039188,4576511
2022-10-28,150.7976705586836,151.92946219106162,150.32556665263544,150.97891805575154,2163950
2022-10-31,151.86377865268182,152.3670466913963,150.65165744422802,151.7378872762448,1549148
2022-11-01,151.35103980994344,152.41911308896596,149.95917338282277,150.96506206170724,3773707
2022-11-02,150.84410664314953,151.83441808941808,149.61678921953256,150.7282434549672,3698915
2022-11-03,149.97583938189175,150.97152271264156,149.72476972331725,150.2428799071381,1484090
2022-11-04,149.849154828081,151.4964547309303,148.9526301375803,150.32475404652445,1873698
2022-11-07,153.00951148709888,153.75754085365585,151.20729433071435,152.63941261319795,3773939
2022-11-08,150.29341683145657,151.63031013863903,149.70701423701698,150.7721474206062,2935740
2022-11-09,151.83310928366492,152.07196520318035,150.26175678710382,151.45840761098071,4434955
2022-11-10,149.87462887381827,151.01726493538385,148.42319235861376,149.84569173979105,1742406
2022-11-11,149.81282757251452,150.39406757490542,148.16652123968822,149.37375987400162,1843804
2022-11-14,150.76149370674267,151.73502886270464,149.81017142805473,150.462710470969,3745226
2022-11-15,151.0249246005978,151.54715399117646,149.45070212989765,150.52699049006446,1961568
2022-11-16,149.29995752758686,150.8014272124537,148.3425306657523,149.44924571213514,2580677
2022-11-17,149.0011302918063,149.78584884164968,147.8098113315728,148.73394200287518,4177326
2022-11-18,149.3154706654191,150.47447772334525,148.17709551618512,149.41353975180985,2554510
2022-11-21,148.66304874039665,150.05982672275107,147.24880610532372,148.68317312009273,2830815
2022-11-22,149.02713717289308,149.8031145758871,147.47406319676793,148.8996317096747,4763122
2022-11-23,149.31888066376484,149.57921877802914,147.99436417817438,148.9452035495785,3386378
2022-11-24,148.777686671172,148.82238587828604,147.68036515613196,148.2936032019727,3912825
2022-11-25,150.70582070516252,151.69268454697163,148.9527060923357,150.43754729129802,1227286
2022-11-28,150.98923309578336,152.19177586496951,149.7325682271701,151.07146631361604,3534937
2022-11-29,148.9676807292355,150.25040349505767,148.42166104575517,149.04632372695843,4157473
2022-11-30,149.47036034331674,149.94574220323676,147.81193615911047,149.23277804172784,1812461
2022-12-01,148.30976872272777,149.20736305254624,147.20109521489735,148.57099157695947,4289825
2022-12-02,149.0338990248871,149.93796957742356,148.40458685462963,149.4234249117557,1232732
2022-12-05,148.48552633096378,149.4814917321296,147.53962873757806,148.630904173323,2718224
2022-12-06,148.30340672351016,149.6060854187107,147.61716502798595,148.5161677318561,3710626
2022-12-07,148.81746313129253,149.91339905593628,148.4663933720145,149.02115501083654,1924044
2022-12-08,149.62051795605657,150.8243851270304,149.05171296336076,149.88691020500667,3981352
2022-12-09,148.22870698758726,150.09077249244464,147.38376034935288,148.68661379795088,3310182
2022-12-12,147.86998649684335,149.20036802913324,147.84748053910533,148.35211256210994,3821390
2022-12-13,148.36488964068502,148.89115674010878,147.04366807925786,147.877167250949,4711862
2022-12-14,147.15161115211112,148.50749103111642,146.32566932478431,147.22383801837526,4115804
2022-12-15,148.87361890581604,149.88583504097764,147.95189665571846,148.98929225865638,2386652
2022-12-16,149.5739212523104,150.5163606698452,147.97441835320458,149.39427396961733,3245706
2022-12-19,147.85164390314736,149.49575372402904,147.28704402091634,148.1333900152823,1285555
2022-12-20,149.50121314628728,150.5007725859947,148.20429876044082,149.05125196233706,1444191
